OBSID,Objname,RAdeg,DEdeg
770115149,J035102.31+250319.6,57.7596374,25.0554605
770310085,J001340.27+770209.9,3.417811,77.0361
770503064,J045348.65+261048.3,73.45273,26.1801
770508148,J050441.39+250954.5,76.17249,25.16516
770512142,J050126.06+272607.1,75.35859,27.43533
771108032,J064354.64+093730.1,100.9777081,9.6250527
771901150,J055742.67+271929.2,89.4278247,27.3247786
773104019,J060857.32+135303.1,92.23886,13.884218
774313093,J021222.29+424112.9,33.092898,42.686934
774416246,J033033.29+492720.8,52.638746,49.455796
774505158,J061823.02+224712.1,94.595928,22.786703
775109198,J070632.38+053140.8,106.63495,5.5280174
775505198,J034608.36+232051.0,56.5348393,23.3475224
775505233,J034740.98+225547.8,56.9207811,22.9299689
775515105,J035202.22+243947.6,58.0092573,24.6632472
776004105,J025637.56+200537.2,44.15652,20.09368
776004113,J025607.99+200324.1,44.03332,20.05672
776004119,J025525.80+200451.3,43.85754,20.08094
776105063,J041309.33+500811.0,63.2889074,50.1364115
776205063,J041309.33+500811.0,63.2889074,50.1364115
777004229,J032506.71+310652.8,51.27799,31.11467
777005200,J031820.69+300248.1,49.58622,30.0467
777008086,J032852.18+304505.5,52.21743,30.75155
777008147,J032741.48+302016.6,51.92284,30.33797
777009011,J032743.40+311720.3,51.93086,31.28898
777009138,J032934.29+311743.3,52.3929,31.29538
777009143,J032926.82+312647.4,52.36176,31.44651
777013028,J033449.88+311549.6,53.70784,31.26378
777013168,J033016.15+314759.4,52.5673,31.79986
777013218,J033124.22+312808.3,52.85093,31.46898
777305233,J034740.98+225547.8,56.9207811,22.9299689
777315105,J035202.22+243947.6,58.0092573,24.6632472
784804229,J032506.71+310652.8,51.27799,31.11467
784806078,J033128.86+303053.1,52.87029,30.51477
784808086,J032852.18+304505.5,52.21743,30.75155
784809011,J032743.40+311720.3,51.93086,31.28898
784809138,J032934.29+311743.3,52.3929,31.29538
784809140,J032916.67+311618.1,52.31948,31.27171
784809143,J032926.82+312647.4,52.36176,31.44651
784809145,J032918.72+312325.4,52.32803,31.39039
784809237,J033025.97+310217.7,52.60823,31.03826
784813028,J033449.88+311549.6,53.70784,31.26378
784813168,J033016.15+314759.4,52.5673,31.79986
784813218,J033124.22+312808.3,52.85093,31.46898
785402166,J034226.28+225340.7,55.609528,22.8946562
785405198,J034608.36+232051.0,56.5348393,23.3475224
785405233,J034740.98+225547.8,56.9207811,22.9299689
785415105,J035202.22+243947.6,58.0092573,24.6632472
785415149,J035102.31+250319.6,57.7596374,25.0554605
785806051,J041506.52+272813.1,63.777174,27.470323
785806104,J041447.31+264626.0,63.69714,26.773906
785806152,J041447.87+264810.6,63.699465,26.802963
785813004,J041449.29+281230.1,63.705384,28.20837
785813009,J041505.16+280845.6,63.771527,28.146021
785813050,J041447.98+275234.2,63.699957,27.876176
785813127,J041417.01+281057.3,63.570891,28.182609
785813131,J041413.59+281248.7,63.556642,28.213552
785813133,J041314.16+281910.2,63.30902,28.319526
785813186,J041414.60+282757.6,63.560856,28.466027
785908150,J054810.43+055346.8,87.04348,5.896351
785912184,J055012.83+081431.7,87.55349,8.242151
786204229,J032506.71+310652.8,51.27799,31.11467
786206078,J033128.86+303053.1,52.87029,30.51477
786208086,J032852.18+304505.5,52.21743,30.75155
786209138,J032934.29+311743.3,52.3929,31.29538
786209140,J032916.67+311618.1,52.31948,31.27171
786209143,J032926.82+312647.4,52.36176,31.44651
786209237,J033025.97+310217.7,52.60823,31.03826
786213028,J033449.88+311549.6,53.70784,31.26378
786213168,J033016.15+314759.4,52.5673,31.79986
786213218,J033124.22+312808.3,52.85093,31.46898
787601061,J053729.93-031512.1,84.37473,-3.253375
787601168,J053942.77-025853.8,84.92822,-2.981613
787602083,J053235.98-024914.7,83.14993,-2.820769
787602091,J053209.94-024946.7,83.04143,-2.829658
787602247,J053520.20-024723.6,83.83419,-2.789902
787603113,J053454.92-005730.8,83.72885,-0.9585556
787603121,J053515.69-005928.6,83.8154,-0.9912979
787603194,J053643.38-013658.9,84.18076,-1.616371
787604102,J054042.88-014713.6,85.1787,-1.787121
787604106,J054129.32-013822.1,85.37217,-1.639492
787604115,J054032.38-014237.9,85.13495,-1.710535
787604117,J054141.41-014353.4,85.42255,-1.731526
787604135,J053855.69-015552.9,84.73207,-1.931362
787604165,J053913.00-012721.2,84.8042,-1.455901
787605001,J053939.98-024309.7,84.91661,-2.719375
787605027,J053848.03-022714.1,84.70016,-2.453937
787605034,J053925.20-023822.0,84.85501,-2.639461
787605048,J053853.37-023323.0,84.72241,-2.556411
787605053,J053814.11-021559.7,84.55882,-2.2666
787605068,J053802.60-020444.5,84.51087,-2.079053
787605109,J054018.35-021244.6,85.07646,-2.212408
787605116,J054044.82-021150.1,85.18678,-2.197256
787605117,J054017.92-020712.7,85.0747,-2.12021
787605140,J054008.88-023333.7,85.03703,-2.559384
787605146,J054034.49-023022.3,85.14374,-2.506209
787605151,J053926.40-021503.4,84.86,-2.250963
787605152,J053901.37-021827.4,84.75571,-2.307626
787605166,J053924.56-022044.1,84.85236,-2.345597
787607168,J054254.32-033038.7,85.72635,-3.510751
787608017,J054311.99-021342.6,85.79996,-2.228508
787608156,J054212.42-020509.7,85.55175,-2.086053
787608162,J054124.51-022236.4,85.35214,-2.376799
787608173,J054209.06-020817.4,85.53775,-2.138167
787608174,J054147.05-021637.9,85.44605,-2.277219
787609174,J054228.52-004205.7,85.61887,-0.7015924
787610021,J053245.50-014034.4,83.1896,-1.676245
787610095,J053050.84-021013.6,82.71185,-2.170451
787612016,J054618.89-000538.1,86.57873,-0.0939352
787612053,J054445.31+002028.3,86.18883,0.3412119
787612189,J054557.38+002022.1,86.48912,0.3394921
787612196,J054603.66+001058.6,86.51529,0.1829614
787614015,J053243.80-002715.2,83.18252,-0.4542244
787614085,J053520.17-004213.7,83.83405,-0.703827
787614091,J053448.90-003716.6,83.70379,-0.6213028
787614202,J053310.68-003747.5,83.29453,-0.62988
787614211,J053339.82-003854.0,83.41595,-0.6483372
787614219,J053300.78-003620.8,83.25326,-0.6057955
787614221,J053318.67-003614.1,83.32782,-0.6039265
787614245,J053139.28-004528.6,82.91369,-0.7579634
787615072,J053619.79-003044.3,84.08247,-0.5123276
787615074,J053543.27-003436.7,83.93031,-0.5768709
787615081,J053654.51-002505.0,84.22715,-0.4180768
787615162,J053815.64-000322.1,84.56519,-0.0561501
787615187,J053945.64-003557.2,84.94019,-0.5992359
787615198,J053951.20-004354.9,84.96336,-0.7319338
787616024,J053331.70-001004.5,83.3821,-0.1679229
787616174,J053706.24+000855.1,84.27603,0.1486442
790301150,J055742.67+271929.2,89.4278247,27.3247786
797601065,J060852.61+115038.4,92.21924,11.844019
797604014,J060908.34+134935.4,92.28477,13.826507
797704014,J060904.63+135036.2,92.269325,13.843394
798504229,J032506.71+310652.8,51.27799,31.11467
798505221,J032029.44+293705.3,50.1226963,29.6181405
798508086,J032852.18+304505.5,52.21743,30.75155
798509140,J032916.67+311618.1,52.31948,31.27171
798509143,J032926.82+312647.4,52.36176,31.44651
798509237,J033025.97+310217.7,52.60823,31.03826
798513218,J033124.22+312808.3,52.85093,31.46898
799005198,J034608.36+232051.0,56.5348393,23.3475224
799005233,J034740.98+225547.8,56.9207811,22.9299689
799015105,J035202.22+243947.6,58.0092573,24.6632472
799803171,J051113.53+302457.0,77.806404,30.415848
800313120,J050616.75+244609.8,76.569814,24.769413
800806005,J042842.51+123659.1,67.177131,12.616419
801401080,J034348.89+301332.7,55.95373,30.22575
801403056,J033842.61+323559.4,54.67757,32.59986
801403113,J033749.92+324144.5,54.45804,32.69572
801404055,J034548.28+322411.8,56.45117,32.40329
801404107,J034530.61+320155.6,56.37756,32.03213
801405226,J034102.37+311657.2,55.2599,31.28257
801405236,J034142.51+311856.7,55.42715,31.31577
801410185,J033401.66+311439.7,53.50695,31.24437
801410194,J033449.88+311549.6,53.70784,31.26378
801412061,J034846.66+335538.1,57.19444,33.92727
801412196,J035052.79+340056.2,57.71998,34.01562
801415148,J034458.09+331411.9,56.24206,33.23666
802204171,J034849.31+235838.1,57.2054957,23.9772595
802205198,J034608.36+232051.0,56.5348393,23.3475224
802205233,J034740.98+225547.8,56.9207811,22.9299689
802215105,J035202.22+243947.6,58.0092573,24.6632472
802405124,J063940.77+085853.1,99.9198994,8.9814331
802415117,J063942.12+102216.0,99.9255295,10.3711372
806708165,J060601.88+331918.5,91.50786,33.32181
806803061,J062941.25+050345.4,97.421906,5.0626283
806803193,J063128.14+044403.9,97.86728,4.734425
806804033,J063300.96+052828.6,98.25404,5.474629
806804155,J063321.74+045511.7,98.34059,4.9199376
807703061,J062941.25+050345.4,97.421906,5.0626283
808003045,J063003.35+044349.6,97.51399,4.730464
808003142,J063139.08+052716.4,97.912834,5.454582
808003240,J062921.24+043212.0,97.33851,4.536678
808012117,J064220.33+063136.6,100.584724,6.526835
808015076,J063155.83+060734.5,97.98264,6.1262565
808103096,J062922.20+045817.3,97.34254,4.9714785
808103127,J063138.82+052015.4,97.91175,5.33763
808104133,J063327.51+043557.2,98.36463,4.5992246
808104155,J063321.74+045511.7,98.34059,4.9199376
815807027,J090533.84+392043.3,136.39102,39.345384
819807206?,J105642.19+212319.1,164.1758,21.388666
822003061,J062941.25+050345.4,97.421906,5.0626283
822104135,J063324.39+042840.5,98.35166,4.477937
822104155,J063321.74+045511.7,98.34059,4.9199376
824904229,J193314.20+484150.5,293.3092,48.697382
838005039,J202954.69+395222.1,307.4779053,39.8728218
838005063,J202744.98+400631.0,306.937439,40.1086121
838005194,J202655.75+400227.0,306.7323303,40.0408363
838011178,J203040.79+424644.5,307.6699829,42.7790527
838016192,J202348.01+421225.7,305.9500732,42.2071609
838016197,J202431.01+421605.0,306.1292419,42.268074
838105198,J034608.36+232051.0,56.5348393,23.3475224
838115105,J035202.22+243947.6,58.0092573,24.6632472
838305212,J034455.13+252141.2,56.229709,25.361453
838403245,J202509.95+401040.5,306.2914734,40.1779251
838405039,J202954.69+395222.1,307.4779053,39.8728218
838405063,J202744.98+400631.0,306.937439,40.1086121
838405194,J202655.75+400227.0,306.7323303,40.0408363
838410023,J202215.29+405006.0,305.5637207,40.8350067
838416192,J202348.01+421225.7,305.9500732,42.2071609
838416197,J202431.01+421605.0,306.1292419,42.268074
838901080,J034348.89+301332.7,55.95373,30.22575
838903056,J033842.61+323559.4,54.67757,32.59986
838903113,J033749.92+324144.5,54.45804,32.69572
838904007,J034332.06+320617.3,55.88361,32.10482
838904055,J034548.28+322411.8,56.45117,32.40329
838904104,J034646.46+320149.2,56.6936,32.03035
838904107,J034530.61+320155.6,56.37756,32.03213
838904115,J034444.71+320402.5,56.18632,32.06737
838904125,J034520.46+320634.3,56.33526,32.10954
838905030,J034237.81+311321.2,55.65757,31.22257
838905226,J034102.37+311657.2,55.2599,31.28257
838905236,J034142.51+311856.7,55.42715,31.31577
838906049,J035333.01+320214.3,58.38757,32.03731
838906141,J035402.22+315440.7,58.50929,31.91132
838909079,J034615.51+334605.7,56.56464,33.76825
838910171,J033449.88+311549.6,53.70784,31.26378
838910225,J033401.66+311439.7,53.50695,31.24437
838912087,J034846.66+335538.1,57.19444,33.92727
838913027,J035428.99+323532.5,58.6208,32.59237
838915148,J034458.09+331411.9,56.24206,33.23666
839301094,J044821.29+292712.0,72.08872,29.45334
839306009,J045556.06+303620.4,73.98361,30.60568
839306010,J045602.02+302103.6,74.00845,30.35101
839306013,J045601.18+302634.6,74.00495,30.44295
839306224,J045728.50+302910.9,74.36878,30.48637
839307179,J045536.96+301755.1,73.90404,30.29864
839308173,J045147.39+304713.5,72.94746,30.7871
839402086,J202156.40+391702.0,305.4850159,39.2839012
839405039,J202954.69+395222.1,307.4779053,39.8728218
839405063,J202744.98+400631.0,306.937439,40.1086121
839405194,J202655.75+400227.0,306.7323303,40.0408363
839416192,J202348.01+421225.7,305.9500732,42.2071609
839416197,J202431.01+421605.0,306.1292419,42.268074
839610053,J204009.67+373904.4,310.04031,37.651245
839613167?,J205930.92+390021.8,314.87885,39.006076
845302181,J210701.89+430348.7,316.7579,43.06355
845304167,J211506.72+441232.4,318.778,44.209
845306229,J212258.80+432207.7,320.745,43.36881
845403007,J222024.91+754023.4,335.1038,75.67317
845408162,J223411.90+751810.1,338.5496,75.30281
845705134,J204336.30+222725.7,310.90128,22.457151
846305198,J034608.36+232051.0,56.5348393,23.3475224
846315105,J035202.22+243947.6,58.0092573,24.6632472
846604229,J032506.71+310652.8,51.27799,31.11467
846605200,J031820.69+300248.1,49.58622,30.0467
846606041,J033118.30+304939.4,52.82629,30.82762
846608080,J032838.67+305657.9,52.16114,30.94942
846609011,J032743.40+311720.3,51.93086,31.28898
846609137,J032846.19+311638.5,52.19246,31.27738
846609138,J032934.29+311743.3,52.3929,31.29538
846609143,J032926.82+312647.4,52.36176,31.44651
846609237,J033025.97+310217.7,52.60823,31.03826
846613028,J033449.88+311549.6,53.70784,31.26378
846613038,J033401.66+311439.7,53.50695,31.24437
846613168,J033016.15+314759.4,52.5673,31.79986
847201023,J054355.82-022458.7,85.98261,-2.416332
847201031,J054101.88-015857.6,85.25787,-1.98268
847201033,J054044.82-021150.1,85.18679,-2.197255
847201061,J054024.61-015230.9,85.10255,-1.875276
847201065,J054042.81-014717.1,85.17841,-1.788098
847201070,J054141.41-014353.4,85.42255,-1.731526
847201076,J054221.24-015910.6,85.5885,-1.986289
847201080,J054152.58-020351.5,85.46912,-2.064333
847201146,J054350.01-014026.6,85.95838,-1.674066
847201171,J054154.51-014313.9,85.47716,-1.720552
847201221,J054147.05-021637.9,85.44605,-2.277219
847201230,J053933.78-022039.8,84.89078,-2.344413
847201233,J054039.31-022646.1,85.1638,-2.446158
847202020,J053940.26-015523.6,84.91776,-1.923234
847202028,J053643.38-013658.9,84.18077,-1.616375
847202064,J054032.39-014237.9,85.13496,-1.710544
847202085,J053540.09-014201.5,83.91707,-1.70042
847202090,J053539.14-014322.2,83.91312,-1.72286
847202102,J053814.11-021559.7,84.55882,-2.2666
847202108,J053829.16-021615.7,84.62151,-2.271044
847202124,J053901.37-021827.4,84.75572,-2.307627
847202126,J053656.31-014158.9,84.23463,-1.699713
847202135,J053759.86-015012.7,84.49943,-1.836888
847202181,J053539.16-011149.1,83.91319,-1.196975
847202221,J053802.61-020444.6,84.51088,-2.079059
847202232,J053901.28-012759.7,84.75536,-1.466586
847202240,J053913.01-012721.2,84.80421,-1.455906
847202241,J053805.81-013356.0,84.52423,-1.565573
847203014,J053945.64-003557.2,84.94019,-0.5992359
847203028,J053821.44-003344.7,84.58934,-0.5624227
847203047,J053917.58-002239.3,84.82327,-0.3776067
847203058,J053755.02+001227.9,84.47928,0.2077627
847203069,J053706.24+000855.1,84.27603,0.1486442
847203076,J053713.06-001152.7,84.30443,-0.1979982
847203168,J053837.72+000139.1,84.65717,0.0275388
847203172,J053929.27+000339.0,84.87199,0.0608447
847203227,J053702.15-002835.5,84.25896,-0.4765293
847203228,J053718.84-002041.7,84.32854,-0.3449174
847203249,J053654.51-002505.0,84.22715,-0.4180768
847204038,J054118.52+002725.5,85.32718,0.4570998
847204204,J054349.74+003535.6,85.95729,0.5932467
847205061,J053951.20-004354.9,84.96334,-0.7319232
847205089,J054102.47-011738.0,85.26031,-1.293891
847205092,J054034.17-012153.9,85.1424,-1.364981
847205100,J054040.30-011833.1,85.16794,-1.309214
847205159,J054228.53-004205.7,85.61888,-0.7016014
847208020,J054525.13-003723.0,86.35474,-0.6230605
847208046,J054618.89-000538.1,86.57873,-0.0939352
847208048,J054607.88-001156.8,86.53284,-0.1991351
847208178,J054503.35-011003.7,86.26396,-1.167709
847209017,J054609.25+001332.8,86.53857,0.2257828
847209126,J054645.81+001702.4,86.69091,0.2840185
847209198,J054735.76+003839.8,86.89901,0.6444076
847209209,J054445.31+002028.3,86.18883,0.341211
847209217,J054557.38+002022.1,86.48912,0.3394921
847210030,J053520.27-005014.4,83.83446,-0.8373576
847210102,J053349.04-004625.9,83.45435,-0.7738676
847210112,J053520.17-004213.7,83.83405,-0.703831
847210121,J053427.63-004405.3,83.61514,-0.7348294
847210155,J053546.00-005752.2,83.94167,-0.96451
847210179,J053310.68-003747.5,83.29454,-0.6298858
847210180,J053619.79-003044.3,84.08248,-0.5123312
847210183,J053408.22-003129.8,83.53428,-0.5249539
847210208,J053406.41-010148.8,83.52673,-1.030241
847210235,J053708.81-003554.5,84.28674,-0.5984948
847211020,J054027.22+015906.6,85.11343,1.985184
847212153,J054902.36+010731.0,87.25986,1.125305
847213151,J054849.67+005405.4,87.20699,0.9015127
847213242,J054801.06+003430.0,87.00445,0.5750248
847214046,J053405.73+000905.4,83.5239,0.1515277
847215148,J054253.72+005457.9,85.72385,0.9160878
847215194,J054148.21+004247.6,85.4509,0.7132325
847215234,J054032.84+005144.5,85.13684,0.8623672
847216051,J053742.74+014054.1,84.42811,1.681714
848002086,J202156.40+391702.0,305.4850159,39.2839012
848005039,J202954.69+395222.1,307.4779053,39.8728218
848005063,J202744.98+400631.0,306.937439,40.1086121
848005194,J202655.75+400227.0,306.7323303,40.0408363
848016197,J202431.01+421605.0,306.1292419,42.268074
848704009,J222617.97+311356.3,336.57489,31.232319
850408218,J210703.30+421410.3,316.7637641,42.2361948
850701007,J043901.63+233602.9,69.75681,23.60082
850701064,J043556.83+235205.0,68.98682,23.86807
850701071,J043540.94+241108.8,68.92062,24.1858
850702029,J043150.57+242417.7,67.96072,24.40494
850702180,J043029.59+242644.9,67.62332,24.44581
850702232,J043334.56+242105.8,68.39401,24.35163
850703047,J043339.07+252038.1,68.41282,25.34392
850703142,J043354.71+261327.4,68.47797,26.2243
850703151,J043243.07+255231.0,68.17947,25.87528
850703213,J043336.79+260949.0,68.40331,26.16363
850704157,J043619.10+254259.0,69.07959,25.71639
850704240,J043920.94+254501.5,69.83726,25.75044
850705047,J043558.81+243840.4,68.99507,24.64457
850705217,J043455.42+242853.0,68.73093,24.4814
850706155,J044642.61+245903.3,71.67758,24.98425
850708053,J044237.69+251536.9,70.65708,25.26027
850708058,J044205.48+252256.2,70.52287,25.38229
850708110,J044104.71+245106.0,70.26966,24.85168
850709003,J044104.25+255755.7,70.26772,25.96548
850709021,J044049.50+255118.9,70.20629,25.85527
850710216,J043051.38+244222.3,67.71411,24.7062
850710222,J042936.06+243555.5,67.40027,24.59877
850714058,J042951.55+260644.8,67.46482,26.11246
850714144,J042942.47+263249.1,67.42697,26.54698
850714234,J042704.69+260616.0,66.76955,26.10446
850715067,J043304.51+263337.0,68.26881,26.56029
850716189,J043114.44+271017.9,67.81017,27.17164
851101031,J054101.88-015857.6,85.25787,-1.98268
851101033,J054044.82-021150.1,85.18679,-2.197255
851101061,J054024.61-015230.9,85.10255,-1.875276
851101065,J054042.81-014717.1,85.17841,-1.788098
851101070,J054141.41-014353.4,85.42255,-1.731526
851101076,J054221.24-015910.6,85.5885,-1.986289
851101101,J054406.70-015115.5,86.02795,-1.854327
